text,label,source,collected_at,predicted_label,model_confidence
"Guy, no flash me now. If you go call me, call me. How madam. Take care oh.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.669
"I got it before the new year cos yetunde said she wanted to surprise you with it but when i didnt see money i returned it mid january before the  &lt;#&gt; day return period ended.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.711
"4 oclock at mine. Just to bash out a flat plan.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.642
"Haf u found him? I feel so stupid da v cam was working.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.698
"URGENT!! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins
",positive,hf:sms_spam,2026-03-28T03:13:21.908305,positive,0.513
"Fantasy Football is back on your TV. Go to Sky Gamestar on Sky Active and play £250k Dream Team. Scoring starts on Saturday, so register now!SKY OPT OUT to 88088
",positive,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.574
"Was the farm open?
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.666
"And do you have any one that can teach me how to ship cars.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.746
"Rightio. 11.48 it is then. Well arent we all up bright and early this morning.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.697
"Idea will soon get converted to live:)
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.58
"And also I've sorta blown him off a couple times recently so id rather not text him out of the blue looking for weed
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.639
"Gud gud..k, chikku tke care.. sleep well gud nyt
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.697
"K. I will sent it again
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.659
"Will ü b going to esplanade fr home?
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.712
"Who were those people ? Were you in a tour ? I thought you were doing that sofa thing you sent me ? Your curious sugar
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.72
"You will be in the place of that man
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.674
"How's it going? Got any exciting karaoke type activities planned? I'm debating whether to play football this eve. Feeling lazy though.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.653
"Then u better go sleep.. Dun disturb u liao.. U wake up then msg me lor..
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.75
"Probably earlier than that if the station's where I think it is
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.698
"Haven't left yet so probably gonna be here til dinner
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.669
"Then she dun believe wat?
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.731
"Are you going to write ccna exam this week??
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.712
"URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm
",positive,hf:sms_spam,2026-03-28T03:13:21.908305,positive,0.621
"Buzzzz! *grins* Did I buzz your ass? Buzz your chest ? Buzz your cock ? Where do you keep your phone ? Is the vibrator on ? Did you feel it shake ?
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.683
"Never blame a day in ur life. Good days give u happiness. Bad days give u experience. Both are essential in life! All are Gods blessings! good morning.:
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.712
"True dear..i sat to pray evening and felt so.so i sms'd you in some time...
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.734
"+123 Congratulations - in this week's competition draw u have won the £1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm
",positive,hf:sms_spam,2026-03-28T03:13:21.908305,positive,0.562
"Hey... What time is your driving on fri? We go for evaluation on fri?
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.62
"We can make a baby in yo tho
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,positive,0.576
"* You gonna ring this weekend or wot?
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.645
"Reverse is cheating. That is not mathematics.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.603
"Hanging out with my brother and his family
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.687
"Thanks a lot for your wishes on my birthday. Thanks you for making my birthday truly memorable.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.633
"Check Out Choose Your Babe Videos @ sms.shsex.netUN fgkslpoPW fgkslpo
",positive,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.571
"Yay can't wait to party together!
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.609
"I will reach ur home in  &lt;#&gt;  minutes
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.652
"Mmmmm ... It was sooooo good to wake to your words this morning, my Love!! Mmmm fuck ... I love you too, my Lion ... *devouring kiss from across the sea*
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.69
"Dunno dat's wat he told me. Ok lor...
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.781
"HI ITS KATE CAN U GIVE ME A RING ASAP XXX
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.695
"HELLO PEACH! MY CAKE TASTS LUSH!
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.733
"Glad it went well :) come over at 11 then we'll have plenty of time before claire goes to work.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.735
"Oh, my love, it's soooo good to hear from you. Omg I missed you so much today. I'm sorry your having problems with the provider but thank you for tming me
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.722
"I walked an hour 2 c u! doesnt that show I care y wont u believe im serious?
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.687
"Dear where you will be when i reach there
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.744
"I'm at bruce &amp; fowler now but I'm in my mom's car so I can't park (long story)
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.738
"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. take cr da
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.638
"Sorry, I'll call later  &lt;#&gt; mins
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.566
"K..k..any special today?
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.61
"Do you want a new video handset? 750 anytime any network mins? Half Price Line Rental? Camcorder? Reply or call 08000930705 for delivery tomorrow
",positive,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.531
"Tension ah?what machi?any problem?
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.7
"Even if he my friend he is a priest call him now
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.639
"Text her. If she doesnt reply let me know so i can have her log in
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.661
"Wat time liao, where still got.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.764
"U've been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday valued at £350! Dial 08712300220 to claim - National Rate Call. Bx526, SW73SS
",positive,hf:sms_spam,2026-03-28T03:13:21.908305,positive,0.538
"Huh y lei...
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.662
"It's justbeen overa week since we broke up and already our brains are going to mush!
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.66
"Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX £1.50
",positive,hf:sms_spam,2026-03-28T03:13:21.908305,positive,0.766
"I'm now but have to wait till 2 for the bus to pick me.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.619
"The greatest test of courage on earth is to bear defeat without losing heart....gn tc
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.577
"""Aww you must be nearly dead!Well Jez isComing over toDo some workAnd that whillTake forever!""
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.664
"Nope... Think i will go for it on monday... Sorry i replied so late
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.706
"U are subscribed to the best Mobile Content Service in the UK for £3 per 10 days until you send STOP to 82324. Helpline 08706091795
",positive,hf:sms_spam,2026-03-28T03:13:21.908305,positive,0.713
"Ok enjoy . R u there in home.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.742
"Did u fix the teeth?if not do it asap.ok take care.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.714
"He said i look pretty wif long hair wat. But i thk he's cutting quite short 4 me leh.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.718
"Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.633
"How long has it been since you screamed, princess?
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.705
"I wish u were here. I feel so alone
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.685
"And you! Will expect you whenever you text! Hope all goes well tomo 
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.731
"Black shirt n blue jeans... I thk i c ü...
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.683
"Sorry, went to bed early, nightnight
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.66
"Your 2004 account for 07XXXXXXXXX shows 786 unredeemed points. To claim call 08719181259 Identifier code: XXXXX Expires 26.03.05
",positive,hf:sms_spam,2026-03-28T03:13:21.908305,positive,0.69
"Did you try making another butt.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.71
"Did u download the fring app?
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.713
"Double Mins & 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia with Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/HF8
",positive,hf:sms_spam,2026-03-28T03:13:21.908305,positive,0.721
"Hey! Congrats 2u2. id luv 2 but ive had 2 go home!
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.703
"Its good to hear from you
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.679
"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.664
"A link to your picture has been sent. You can also use http://alto18.co.uk/wave/wave.asp?o=44345
",positive,hf:sms_spam,2026-03-28T03:13:21.908305,positive,0.508
"Ta-Daaaaa! I am home babe, are you still up ?
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.78
"Summers finally here! Fancy a chat or flirt with sexy singles in yr area? To get MATCHED up just reply SUMMER now. Free 2 Join. OptOut txt STOP Help08714742804
",positive,hf:sms_spam,2026-03-28T03:13:21.908305,positive,0.598
"Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?
",positive,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.699
"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07090298926 to re-schedule. Ref:9307622
",positive,hf:sms_spam,2026-03-28T03:13:21.908305,positive,0.691
"URGENT, IMPORTANT INFORMATION FOR O2 USER. TODAY IS YOUR LUCKY DAY! 2 FIND OUT WHY LOG ONTO HTTP://WWW.URAWINNER.COM THERE IS A FANTASTIC SURPRISE AWAITING FOR YOU
",positive,hf:sms_spam,2026-03-28T03:13:21.908305,positive,0.664
"So how's the weather over there?
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.714
"Sounds like something that someone testing me would sayy
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.691
"Dude avatar 3d was imp. At one point i thought there were actually flies in the room and almost tried hittng one as a reflex
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.69
"If we win its really no 1 side for long time.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.624
"You have WON a guaranteed £1000 cash or a £2000 prize.To claim yr prize call our customer service representative on
",positive,hf:sms_spam,2026-03-28T03:13:21.908305,positive,0.745
"K, I might come by tonight then if my class lets out early
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.733
"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. £1.50 increments. Help08718728876
",positive,hf:sms_spam,2026-03-28T03:13:21.908305,positive,0.523
"MY NEW YEARS EVE WAS OK. I WENT TO A PARTY WITH MY BOYFRIEND. WHO IS THIS SI THEN HEY
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.681
"Dear are you angry i was busy dear
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.799
"Ups which is 3days also, and the shipping company that takes 2wks. The other way is usps which takes a week but when it gets to lag you may have to bribe nipost to get your stuff.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.641
"Burger King - Wanna play footy at a top stadium? Get 2 Burger King before 1st Sept and go Large or Super with Coca-Cola and walk out a winner
",positive,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.613
"Hello lover! How goes that new job? Are you there now? Are you happy? Do you think of me? I wake, my slave and send you a teasing kiss from across the sea
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.781
"You said not now. No problem. When you can. Let me know.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.74
"Btw regarding that we should really try to see if anyone else can be our 4th guy before we commit to a random dude
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.633
"Did you see that film:)
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.733
"Good Morning my Dear Shijutta........... Have a great &amp; successful day.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.786
"FR'NDSHIP is like a needle of a clock. Though V r in d same clock, V r nt able 2 met. Evn if V meet,itz only 4few seconds. Bt V alwys stay conected. Gud 9t;-)
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.655
"Superb Thought- ""Be grateful that u dont have everything u want. That means u still have an opportunity to be happier tomorrow than u are today."":-)
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.652
"Good. Good job. I like entrepreneurs
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.731
"Did you stitch his trouser
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.739
"Babe! How goes that day ? What are you up to ? I miss you already, my Love ... * loving kiss* ... I hope everything goes well.
",negative,hf:sms_spam,2026-03-28T03:13:21.908305,negative,0.77
